event_time,event_type,product_id,category_code,brand,price,user_id,user_session
2011-06-21 14:00:00,view,22361,electronics,BrandB,2.95,12444,sess_940597
2010-02-25 13:46:00,view,79160,sport,BrandE,2.1,17841,sess_792142
2010-11-18 10:05:00,view,20973,beauty,BrandD,0.65,18062,sess_622746
2010-11-18 10:11:00,cart,20973,beauty,BrandD,0.65,18062,sess_622746
2010-03-23 13:26:00,view,72780,beauty,BrandC,0.85,14958,sess_996761
2011-10-06 12:51:00,view,21014,sport,BrandD,0.29,15315,sess_213684
2011-10-06 12:58:00,cart,21014,sport,BrandD,0.29,15315,sess_213684
2011-06-17 10:43:00,view,20728,home,BrandC,1.65,17139,sess_572518
2011-06-17 11:12:00,cart,20728,home,BrandC,1.65,17139,sess_572518
2011-06-17 11:25:00,purchase,20728,home,BrandC,1.65,17139,sess_572518
2010-02-17 14:01:00,view,37491C,sport,BrandA,1.65,14584,sess_470892
2010-02-17 14:04:00,cart,37491C,sport,BrandA,1.65,14584,sess_470892
2010-03-04 12:53:00,view,22357,home,BrandB,4.25,18272,sess_739859
2010-03-04 13:18:00,cart,22357,home,BrandB,4.25,18272,sess_739859
2010-06-01 15:59:00,view,47591D,sport,BrandA,1.95,18038,sess_704398
2010-08-10 12:37:00,view,22434,sport,BrandD,1.95,16713,sess_905957
2011-10-17 15:28:00,view,82486,beauty,BrandB,8.95,13110,sess_764012
2010-09-26 11:13:00,view,84991,sport,BrandA,0.55,14161,sess_860258
2011-04-06 15:47:00,view,21212,beauty,BrandB,0.55,13771,sess_867895
2011-05-12 14:46:00,view,21559,home,BrandB,2.1,12590,sess_849696
2010-07-15 11:20:00,view,22423,beauty,BrandC,12.75,16883,sess_825864
2010-07-15 11:48:00,cart,22423,beauty,BrandC,12.75,16883,sess_825864
2011-11-30 09:53:00,view,22211,electronics,BrandA,0.83,12957,sess_428911
2010-06-01 11:27:00,view,21795,home,BrandB,12.75,16960,sess_582702
2011-11-09 13:12:00,view,21790,clothing,BrandA,0.85,17402,sess_884708
2011-08-31 12:11:00,view,23334,beauty,BrandE,0.63,15984,sess_489215
2011-08-31 12:37:00,cart,23334,beauty,BrandE,0.63,15984,sess_489215
2011-11-21 15:57:00,view,22845,sport,BrandD,6.35,16712,sess_513046
2010-07-13 13:17:00,view,22087,beauty,BrandA,2.95,16469,sess_477804
2010-09-16 13:06:00,view,82615,electronics,BrandE,2.95,14963,sess_727593
2010-09-16 13:31:00,cart,82615,electronics,BrandE,2.95,14963,sess_727593
2010-09-16 13:51:00,purchase,82615,electronics,BrandE,2.95,14963,sess_727593
2011-11-21 09:11:00,view,22890,clothing,BrandD,9.95,12462,sess_644902
2011-11-21 09:30:00,cart,22890,clothing,BrandD,9.95,12462,sess_644902
2010-11-12 14:28:00,view,22452,beauty,BrandA,2.55,15061,sess_710874
2011-04-11 16:17:00,view,47566,home,BrandD,4.95,13634,sess_168474
2011-04-08 08:25:00,view,21870,beauty,BrandE,1.25,14246,sess_725019
2010-09-13 09:29:00,view,85176,beauty,BrandA,0.85,17416,sess_588038
2010-05-20 13:28:00,view,22112,electronics,BrandA,4.95,15025,sess_733594
2010-09-27 10:39:00,view,22128,clothing,BrandA,1.25,13015,sess_343447
2010-09-27 10:51:00,cart,22128,clothing,BrandA,1.25,13015,sess_343447
2010-06-16 11:52:00,view,22622,beauty,BrandE,8.5,17448,sess_540875
2011-11-17 19:48:00,view,22340,home,BrandC,0.39,14508,sess_554870
2011-11-17 20:13:00,cart,22340,home,BrandC,0.39,14508,sess_554870
2010-11-22 12:33:00,view,20751,sport,BrandA,2.1,14461,sess_629220
2011-11-13 14:29:00,view,22866,clothing,BrandD,2.1,17218,sess_989744
2011-11-28 11:26:00,view,21693,clothing,BrandB,2.95,15714,sess_397078
2011-11-28 11:27:00,cart,21693,clothing,BrandB,2.95,15714,sess_397078
2010-04-20 11:30:00,view,22554,beauty,BrandB,1.65,15970,sess_407150
2011-11-09 12:08:00,view,22994,electronics,BrandD,0.42,17865,sess_670352
2011-11-09 12:24:00,cart,22994,electronics,BrandD,0.42,17865,sess_670352
2011-11-09 13:16:00,purchase,22994,electronics,BrandD,0.42,17865,sess_670352
2010-11-04 12:39:00,view,21710,sport,BrandB,4.95,16888,sess_397048
2010-11-29 12:20:00,view,22112,clothing,BrandA,4.95,17756,sess_712246
2011-09-23 12:09:00,view,22356,beauty,BrandA,0.85,12681,sess_970148
2009-12-17 17:54:00,view,21418,clothing,BrandB,2.55,16720,sess_348016
2009-12-17 17:58:00,cart,21418,clothing,BrandB,2.55,16720,sess_348016
2010-02-08 13:28:00,view,22342,electronics,BrandD,1.65,18070,sess_487332
2010-02-08 13:57:00,cart,22342,electronics,BrandD,1.65,18070,sess_487332
2011-09-08 12:57:00,view,23217,sport,BrandC,1.25,15618,sess_106140
2011-01-20 10:48:00,view,22634,beauty,BrandD,9.95,12637,sess_384285
2011-04-28 13:09:00,view,21700,sport,BrandC,0.85,12417,sess_183525
2011-11-23 13:39:00,view,21809,clothing,BrandE,2.46,14096,sess_326311
2010-03-31 11:11:00,view,85049B,electronics,BrandB,1.25,16393,sess_106493
2011-04-07 12:02:00,view,48194,sport,BrandB,6.75,15939,sess_756548
2011-07-13 11:34:00,view,47504K,beauty,BrandE,0.79,16843,sess_864341
2011-07-13 11:56:00,cart,47504K,beauty,BrandE,0.79,16843,sess_864341
2011-08-03 10:49:00,view,22209,clothing,BrandD,0.83,14132,sess_829071
2011-08-03 10:59:00,cart,22209,clothing,BrandD,0.83,14132,sess_829071
2011-08-03 12:01:00,purchase,22209,clothing,BrandD,0.83,14132,sess_829071
2011-08-25 15:22:00,view,22969,beauty,BrandD,1.45,12715,sess_625657
2011-11-03 16:15:00,view,22077,clothing,BrandD,1.95,12544,sess_274759
2011-11-22 15:36:00,view,22138,beauty,BrandB,4.95,16929,sess_177622
2010-08-15 15:26:00,view,62094B,sport,BrandC,2.55,17841,sess_546850
2010-08-15 15:37:00,cart,62094B,sport,BrandC,2.55,17841,sess_546850
2010-12-06 13:59:00,view,22666,electronics,BrandA,2.55,13089,sess_439107
2010-06-13 10:20:00,view,37449,clothing,BrandA,9.95,17534,sess_849122
2011-11-23 10:58:00,view,20724,clothing,BrandC,0.72,14646,sess_313465
2011-11-23 11:23:00,cart,20724,clothing,BrandC,0.72,14646,sess_313465
2011-11-23 11:38:00,purchase,20724,clothing,BrandC,0.72,14646,sess_313465
2010-11-12 11:31:00,view,20977,home,BrandA,1.25,12360,sess_156849
2011-05-10 11:54:00,view,22699,electronics,BrandD,2.95,17597,sess_722851
2011-05-10 12:13:00,cart,22699,electronics,BrandD,2.95,17597,sess_722851
2011-05-10 13:02:00,purchase,22699,electronics,BrandD,2.95,17597,sess_722851
2011-11-29 12:15:00,view,23344,sport,BrandA,2.08,14503,sess_248047
2011-11-29 12:25:00,cart,23344,sport,BrandA,2.08,14503,sess_248047
2011-03-29 12:03:00,view,84978,electronics,BrandC,1.25,15696,sess_732152
2011-03-29 12:07:00,cart,84978,electronics,BrandC,1.25,15696,sess_732152
2011-06-27 15:04:00,view,22037,beauty,BrandC,0.42,12867,sess_924249
2010-12-05 10:36:00,view,21165,beauty,BrandC,1.69,16033,sess_737879
2011-04-05 13:52:00,view,22466,electronics,BrandB,1.95,13089,sess_243644
2011-04-05 13:53:00,cart,22466,electronics,BrandB,1.95,13089,sess_243644
2011-11-16 16:42:00,view,21034,beauty,BrandB,0.95,16804,sess_656241
2011-11-16 17:03:00,cart,21034,beauty,BrandB,0.95,16804,sess_656241
2011-09-01 17:20:00,view,23171,home,BrandB,1.65,14911,sess_222750
2011-09-01 16:30:00,view,10133,home,BrandD,0.42,17576,sess_787729
2011-08-23 14:19:00,view,22907,clothing,BrandE,0.85,16033,sess_942541
2011-08-23 14:22:00,cart,22907,clothing,BrandE,0.85,16033,sess_942541
2011-01-27 18:05:00,view,21977,sport,BrandD,0.55,17180,sess_627172
2011-01-27 18:26:00,cart,21977,sport,BrandD,0.55,17180,sess_627172
2010-05-24 10:02:00,view,21086,sport,BrandA,0.65,12921,sess_951609
2011-11-20 13:20:00,view,23356,sport,BrandC,5.95,15044,sess_679148
2010-10-07 13:42:00,view,21724,home,BrandC,0.85,17354,sess_243854
2010-10-07 13:57:00,cart,21724,home,BrandC,0.85,17354,sess_243854
2010-02-28 13:55:00,view,20685,home,BrandD,7.49,18106,sess_176993
2010-07-05 11:38:00,view,15056BL,beauty,BrandB,4.95,17850,sess_732266
2011-05-22 13:01:00,view,23053,beauty,BrandD,8.25,12567,sess_830867
2011-05-22 13:20:00,cart,23053,beauty,BrandD,8.25,12567,sess_830867
2010-11-24 14:55:00,view,21990,sport,BrandA,2.95,16903,sess_946315
2010-06-16 14:34:00,view,22610,sport,BrandC,0.85,13916,sess_664138
2010-06-16 14:40:00,cart,22610,sport,BrandC,0.85,13916,sess_664138
2010-09-30 09:37:00,view,46000S,clothing,BrandD,1.45,13078,sess_251688
2010-09-30 09:40:00,cart,46000S,clothing,BrandD,1.45,13078,sess_251688
2010-03-02 14:23:00,view,82552,beauty,BrandE,1.25,13327,sess_699057
2010-07-27 11:55:00,view,22507,electronics,BrandD,4.95,16128,sess_909291
2010-07-27 12:06:00,cart,22507,electronics,BrandD,4.95,16128,sess_909291
2010-07-27 12:44:00,purchase,22507,electronics,BrandD,4.95,16128,sess_909291
2010-08-18 09:32:00,view,84991,clothing,BrandE,0.42,13324,sess_808340
2011-10-11 14:59:00,view,35819B,beauty,BrandD,0.38,14911,sess_950752
2010-08-12 19:18:00,view,22219,sport,BrandA,0.85,16549,sess_833057
2010-05-04 14:34:00,view,21218,home,BrandE,3.75,17757,sess_864947
2010-05-04 14:58:00,cart,21218,home,BrandE,3.75,17757,sess_864947
2010-05-04 15:42:00,purchase,21218,home,BrandE,3.75,17757,sess_864947
2011-02-22 11:02:00,view,84997C,beauty,BrandE,4.15,17994,sess_596085
2010-11-18 11:08:00,view,21928,beauty,BrandB,1.95,17377,sess_929825
2010-11-18 11:17:00,cart,21928,beauty,BrandB,1.95,17377,sess_929825
2010-10-27 11:29:00,view,22784,sport,BrandC,4.95,14530,sess_332450
2010-10-27 11:56:00,cart,22784,sport,BrandC,4.95,14530,sess_332450
2010-10-27 12:47:00,purchase,22784,sport,BrandC,4.95,14530,sess_332450
2011-10-31 10:56:00,view,84946,clothing,BrandD,1.25,15667,sess_334071
2010-07-04 10:45:00,view,22528,clothing,BrandA,1.25,16782,sess_681026
2010-07-04 10:54:00,cart,22528,clothing,BrandA,1.25,16782,sess_681026
2011-03-22 11:27:00,view,21257,electronics,BrandB,7.95,13014,sess_732017
2010-03-03 13:57:00,view,85185B,clothing,BrandB,2.95,16461,sess_219773
2010-03-03 14:17:00,cart,85185B,clothing,BrandB,2.95,16461,sess_219773
2010-10-31 14:59:00,view,84879,electronics,BrandB,1.69,15867,sess_451321
2010-10-31 15:24:00,cart,84879,electronics,BrandB,1.69,15867,sess_451321
2010-11-22 11:58:00,view,22748,clothing,BrandD,2.1,12681,sess_771514
2010-11-22 12:14:00,cart,22748,clothing,BrandD,2.1,12681,sess_771514
2011-09-20 12:39:00,view,23173,home,BrandB,9.95,16624,sess_159059
2011-10-11 13:12:00,view,22150,electronics,BrandC,1.95,17659,sess_299453
2011-11-10 13:46:00,view,72351B,home,BrandA,2.1,16904,sess_842614
2011-08-31 15:30:00,view,23436,home,BrandA,1.25,12621,sess_969528
2011-08-31 15:38:00,cart,23436,home,BrandA,1.25,12621,sess_969528
2011-08-31 16:15:00,purchase,23436,home,BrandA,1.25,12621,sess_969528
2010-09-19 12:15:00,view,21733,sport,BrandE,2.95,16549,sess_914307
2011-05-08 16:10:00,view,21559,clothing,BrandD,2.55,12700,sess_678683
2011-05-08 16:38:00,cart,21559,clothing,BrandD,2.55,12700,sess_678683
2011-05-08 17:39:00,purchase,21559,clothing,BrandD,2.55,12700,sess_678683
2011-09-13 12:49:00,view,23307,beauty,BrandA,0.55,17037,sess_135301
2011-04-20 11:12:00,view,22652,beauty,BrandD,1.65,15249,sess_445629
2011-04-20 11:31:00,cart,22652,beauty,BrandD,1.65,15249,sess_445629
2011-04-20 11:55:00,purchase,22652,beauty,BrandD,1.65,15249,sess_445629
2010-10-05 11:34:00,view,21500,clothing,BrandD,0.42,17019,sess_463191
2010-08-04 14:20:00,view,22382,electronics,BrandA,1.65,12524,sess_559778
2010-08-04 14:27:00,cart,22382,electronics,BrandA,1.65,12524,sess_559778
2011-09-08 12:42:00,view,21671,clothing,BrandC,1.45,13137,sess_487081
2011-09-08 13:11:00,cart,21671,clothing,BrandC,1.45,13137,sess_487081
2011-09-08 13:28:00,purchase,21671,clothing,BrandC,1.45,13137,sess_487081
2010-12-02 11:35:00,view,22130,home,BrandD,0.85,18041,sess_781072
2011-11-14 12:45:00,view,23510,electronics,BrandD,0.42,18082,sess_583385
2010-11-29 15:26:00,view,82580,home,BrandD,0.55,17673,sess_305908
2010-11-29 15:32:00,cart,82580,home,BrandD,0.55,17673,sess_305908
2011-08-04 10:43:00,view,23198,home,BrandB,1.45,15249,sess_441965
2011-11-01 12:47:00,view,84347,clothing,BrandD,2.55,15018,sess_661178
2010-12-16 13:02:00,view,84970L,home,BrandA,0.95,15379,sess_839272
2010-12-16 13:08:00,cart,84970L,home,BrandA,0.95,15379,sess_839272
2011-05-25 11:14:00,view,90124A,sport,BrandD,9.95,14593,sess_497226
2011-05-25 11:24:00,cart,90124A,sport,BrandD,9.95,14593,sess_497226
2010-06-08 14:22:00,view,20718,electronics,BrandE,1.06,12843,sess_348216
2010-06-08 14:42:00,cart,20718,electronics,BrandE,1.06,12843,sess_348216
2011-11-17 13:59:00,view,85034C,electronics,BrandC,1.25,14191,sess_424385
2011-11-17 14:14:00,cart,85034C,electronics,BrandC,1.25,14191,sess_424385
2011-12-06 15:10:00,view,21930,beauty,BrandB,2.08,15194,sess_924945
2011-01-27 11:05:00,view,22448,sport,BrandA,3.35,12539,sess_912104
2011-01-27 11:25:00,cart,22448,sport,BrandA,3.35,12539,sess_912104
2011-07-29 10:58:00,view,22626,home,BrandB,8.5,15149,sess_733065
2011-07-29 11:07:00,cart,22626,home,BrandB,8.5,15149,sess_733065
2010-09-13 09:27:00,view,22489,electronics,BrandC,0.42,14911,sess_480510
2010-09-09 10:37:00,view,90059A,beauty,BrandE,1.65,12714,sess_354704
2011-07-13 10:38:00,view,22624,electronics,BrandB,8.5,14916,sess_106040
2009-12-03 17:29:00,view,21231,sport,BrandE,1.25,18168,sess_474869
2009-12-03 17:52:00,cart,21231,sport,BrandE,1.25,18168,sess_474869
2011-01-31 11:42:00,view,22988,electronics,BrandE,1.25,17220,sess_669504
2011-07-13 13:33:00,view,22892,clothing,BrandD,1.25,18219,sess_403286
2011-07-13 13:49:00,cart,22892,clothing,BrandD,1.25,18219,sess_403286
2010-03-21 16:13:00,view,84692,sport,BrandE,0.42,13451,sess_255582
2011-01-24 11:39:00,view,22604,home,BrandA,2.1,14439,sess_263194
2011-01-24 11:42:00,cart,22604,home,BrandA,2.1,14439,sess_263194
2011-01-24 12:44:00,purchase,22604,home,BrandA,2.1,14439,sess_263194
2011-11-28 15:54:00,view,22491,beauty,BrandA,1.63,14096,sess_581133
2011-11-28 16:14:00,cart,22491,beauty,BrandA,1.63,14096,sess_581133
2010-11-23 14:06:00,view,22174,beauty,BrandA,1.65,12577,sess_359123
2010-07-19 12:53:00,view,47590B,clothing,BrandA,5.45,13081,sess_555022
2010-07-19 13:09:00,cart,47590B,clothing,BrandA,5.45,13081,sess_555022
2010-07-19 13:36:00,purchase,47590B,clothing,BrandA,5.45,13081,sess_555022
2010-08-26 16:00:00,view,21791,home,BrandD,1.25,14544,sess_595403
2010-08-26 16:20:00,cart,21791,home,BrandD,1.25,14544,sess_595403
2010-10-27 14:16:00,view,22457,home,BrandC,2.95,17000,sess_212586
2010-10-27 14:28:00,cart,22457,home,BrandC,2.95,17000,sess_212586
2010-07-13 13:20:00,view,22403,clothing,BrandE,1.25,13428,sess_185623
2010-07-13 13:26:00,cart,22403,clothing,BrandE,1.25,13428,sess_185623
2010-07-13 13:54:00,purchase,22403,clothing,BrandE,1.25,13428,sess_185623
2010-12-17 16:00:00,view,22390,beauty,BrandB,0.85,12395,sess_843061
2011-09-23 15:21:00,view,84992,sport,BrandB,0.55,15978,sess_452477
2011-09-23 15:28:00,cart,84992,sport,BrandB,0.55,15978,sess_452477
2011-09-23 15:58:00,purchase,84992,sport,BrandB,0.55,15978,sess_452477
2011-10-11 14:52:00,view,85175,beauty,BrandB,0.42,12536,sess_501549
2010-09-24 16:19:00,view,22946,electronics,BrandC,12.75,14646,sess_498706
2011-08-03 14:14:00,view,23171,electronics,BrandA,1.65,15089,sess_793106
2011-11-22 16:28:00,view,23263,clothing,BrandE,1.25,15634,sess_614757
2010-06-08 13:37:00,view,20863,sport,BrandC,2.1,15311,sess_230670
2010-06-08 13:59:00,cart,20863,sport,BrandC,2.1,15311,sess_230670
2010-01-29 17:25:00,view,21908,sport,BrandE,2.1,17603,sess_343491
2010-01-29 17:46:00,cart,21908,sport,BrandE,2.1,17603,sess_343491
2011-09-02 17:38:00,view,22360,sport,BrandD,2.95,16686,sess_216189
2011-08-15 14:51:00,view,22119,home,BrandE,6.95,17858,sess_639468
2010-10-20 12:44:00,view,22571,beauty,BrandC,0.85,13995,sess_679291
2010-06-04 10:35:00,view,22431,sport,BrandB,1.95,12701,sess_673943
2011-04-12 09:53:00,view,22431,electronics,BrandB,1.95,13655,sess_896089
2011-12-06 11:30:00,view,20992,clothing,BrandC,0.39,15318,sess_916009
2011-12-06 11:57:00,cart,20992,clothing,BrandC,0.39,15318,sess_916009
2011-09-21 09:45:00,view,21992,sport,BrandD,1.25,17651,sess_536520
2011-09-21 10:01:00,cart,21992,sport,BrandD,1.25,17651,sess_536520
2011-09-21 10:18:00,purchase,21992,sport,BrandD,1.25,17651,sess_536520
2011-10-10 13:33:00,view,23394,beauty,BrandA,3.75,17841,sess_339204
2011-10-10 13:51:00,cart,23394,beauty,BrandA,3.75,17841,sess_339204
2011-10-10 15:00:00,purchase,23394,beauty,BrandA,3.75,17841,sess_339204
2011-04-03 11:11:00,view,22461,beauty,BrandB,10.95,13623,sess_538602
2011-04-03 11:30:00,cart,22461,beauty,BrandB,10.95,13623,sess_538602
2011-04-03 12:22:00,purchase,22461,beauty,BrandB,10.95,13623,sess_538602
2009-12-14 14:35:00,view,22334,electronics,BrandC,1.65,12926,sess_663093
2010-07-01 11:59:00,view,21212,sport,BrandA,0.55,14451,sess_610135
2011-04-05 15:21:00,view,22258,beauty,BrandA,1.25,17492,sess_695519
2011-04-05 15:44:00,cart,22258,beauty,BrandA,1.25,17492,sess_695519
2010-04-01 13:33:00,view,22039,electronics,BrandB,0.42,17700,sess_159070
2010-11-24 11:47:00,view,21498,clothing,BrandC,0.42,15984,sess_715498
2010-11-24 12:12:00,cart,21498,clothing,BrandC,0.42,15984,sess_715498
2010-11-24 12:38:00,purchase,21498,clothing,BrandC,0.42,15984,sess_715498
2010-09-02 16:01:00,view,22189,sport,BrandB,3.95,12937,sess_754818
2010-09-02 16:19:00,cart,22189,sport,BrandB,3.95,12937,sess_754818
2011-09-23 15:45:00,view,22037,beauty,BrandD,0.42,12518,sess_564482
2010-01-31 11:01:00,view,21242,electronics,BrandA,1.69,16718,sess_977673
2010-01-31 11:19:00,cart,21242,electronics,BrandA,1.69,16718,sess_977673
2010-01-31 11:47:00,purchase,21242,electronics,BrandA,1.69,16718,sess_977673
2011-10-14 14:58:00,view,84030E,clothing,BrandD,4.25,14592,sess_858468
2010-10-25 11:16:00,view,21488,beauty,BrandC,3.95,15955,sess_521071
2011-05-06 13:35:00,view,22457,sport,BrandC,2.95,18235,sess_451722
2011-05-06 14:04:00,cart,22457,sport,BrandC,2.95,18235,sess_451722
2010-04-29 12:43:00,view,21506,beauty,BrandA,0.42,15203,sess_669865
2010-04-29 12:47:00,cart,21506,beauty,BrandA,0.42,15203,sess_669865
2010-04-29 13:39:00,purchase,21506,beauty,BrandA,0.42,15203,sess_669865
2011-10-07 15:45:00,view,23028,home,BrandD,1.65,13755,sess_497835
2010-06-24 14:34:00,view,22645,beauty,BrandC,1.45,14583,sess_545374
2011-01-16 16:23:00,view,84457,home,BrandE,0.85,17609,sess_856834
2010-12-15 16:19:00,view,16225,home,BrandB,0.42,17752,sess_879417
2010-12-15 16:34:00,cart,16225,home,BrandB,0.42,17752,sess_879417
2011-11-04 10:57:00,view,23535,beauty,BrandC,3.88,18102,sess_299257
2011-04-03 14:42:00,view,85203,electronics,BrandD,0.42,17050,sess_800492
2010-01-11 09:38:00,view,85232D,sport,BrandD,4.95,17147,sess_710150
2010-01-11 09:39:00,cart,85232D,sport,BrandD,4.95,17147,sess_710150
2011-11-01 12:48:00,view,23239,beauty,BrandC,4.15,16360,sess_666383
2011-05-18 13:56:00,view,84970S,electronics,BrandA,0.85,18097,sess_899809
2011-05-18 14:22:00,cart,84970S,electronics,BrandA,0.85,18097,sess_899809
2011-05-18 14:50:00,purchase,84970S,electronics,BrandA,0.85,18097,sess_899809
2010-09-14 13:56:00,view,22083,electronics,BrandB,2.95,17346,sess_836497
2010-09-14 14:24:00,cart,22083,electronics,BrandB,2.95,17346,sess_836497
2010-03-19 16:24:00,view,72129,home,BrandD,0.65,14584,sess_599587
2010-03-19 16:35:00,cart,72129,home,BrandD,0.65,14584,sess_599587
2011-10-18 12:17:00,view,21479,sport,BrandC,3.75,14298,sess_952690
2011-02-02 17:06:00,view,21498,home,BrandB,0.42,17337,sess_856250
2011-02-02 17:30:00,cart,21498,home,BrandB,0.42,17337,sess_856250
2010-07-08 12:28:00,view,48194,beauty,BrandA,7.49,16266,sess_716367
2010-07-08 12:42:00,cart,48194,beauty,BrandA,7.49,16266,sess_716367
2011-05-15 13:27:00,view,22940,electronics,BrandC,3.75,15333,sess_928378
2011-05-15 13:42:00,cart,22940,electronics,BrandC,3.75,15333,sess_928378
2010-05-06 07:48:00,view,21907,sport,BrandC,1.85,16168,sess_118691
2010-05-06 08:15:00,cart,21907,sport,BrandC,1.85,16168,sess_118691
2010-01-24 11:15:00,view,21440,home,BrandE,1.25,17335,sess_738409
2010-01-24 11:34:00,cart,21440,home,BrandE,1.25,17335,sess_738409
2011-12-04 13:15:00,view,23355,clothing,BrandA,4.95,16931,sess_656671
2011-12-04 13:31:00,cart,23355,clothing,BrandA,4.95,16931,sess_656671
2010-08-13 10:10:00,view,85123A,sport,BrandE,2.95,17512,sess_947512
2010-08-13 10:11:00,cart,85123A,sport,BrandE,2.95,17512,sess_947512
2010-08-13 11:08:00,purchase,85123A,sport,BrandE,2.95,17512,sess_947512
2010-07-27 14:04:00,view,22222,electronics,BrandC,4.95,17841,sess_320195
2011-10-07 14:27:00,view,22749,beauty,BrandA,3.75,17509,sess_948668
2011-10-07 14:32:00,cart,22749,beauty,BrandA,3.75,17509,sess_948668
2010-02-17 12:03:00,view,22148,electronics,BrandC,1.65,15251,sess_944636
2010-02-17 12:27:00,cart,22148,electronics,BrandC,1.65,15251,sess_944636
2009-12-18 11:18:00,view,21035,electronics,BrandC,2.95,15311,sess_416634
2011-11-09 12:29:00,view,23264,beauty,BrandC,1.25,17841,sess_832505
2011-11-09 12:52:00,cart,23264,beauty,BrandC,1.25,17841,sess_832505
2010-07-06 08:46:00,view,22520,clothing,BrandE,0.85,16503,sess_476953
2011-12-09 10:51:00,view,23270,home,BrandD,1.45,15910,sess_610090
2011-12-09 10:59:00,cart,23270,home,BrandD,1.45,15910,sess_610090
2011-12-09 12:08:00,purchase,23270,home,BrandD,1.45,15910,sess_610090
2010-09-10 14:50:00,view,21658,beauty,BrandB,3.95,13319,sess_478800
2010-09-10 14:59:00,cart,21658,beauty,BrandB,3.95,13319,sess_478800
2010-11-12 11:31:00,view,20914,clothing,BrandC,2.95,17772,sess_392693
2010-04-29 15:34:00,view,22208,home,BrandB,1.65,13173,sess_430790
2010-04-29 15:39:00,cart,22208,home,BrandB,1.65,13173,sess_430790
2011-11-06 14:45:00,view,23378,clothing,BrandE,0.39,14502,sess_716646
2011-11-06 14:54:00,cart,23378,clothing,BrandE,0.39,14502,sess_716646
2011-12-06 15:40:00,view,23237,beauty,BrandD,4.15,12362,sess_623175
2011-12-06 16:08:00,cart,23237,beauty,BrandD,4.15,12362,sess_623175
2010-11-14 15:23:00,view,21918,clothing,BrandB,0.42,17545,sess_450665
2010-11-14 15:40:00,cart,21918,clothing,BrandB,0.42,17545,sess_450665
2010-11-14 16:47:00,purchase,21918,clothing,BrandB,0.42,17545,sess_450665
2011-07-17 12:31:00,view,85099C,clothing,BrandB,2.08,14659,sess_417174
2010-12-05 12:13:00,view,85099B,beauty,BrandD,1.95,18118,sess_662590
2010-10-25 14:01:00,view,22904,electronics,BrandD,2.95,16782,sess_611583
2011-02-24 10:29:00,view,22697,beauty,BrandA,2.95,15910,sess_148829
2011-12-05 09:03:00,view,21257,sport,BrandC,7.95,15358,sess_940466
2011-12-05 09:08:00,cart,21257,sport,BrandC,7.95,15358,sess_940466
2010-10-21 17:38:00,view,22819,beauty,BrandD,0.42,15998,sess_514451
2011-05-17 16:23:00,view,23208,sport,BrandA,1.65,17702,sess_383973
2011-05-17 16:29:00,cart,23208,sport,BrandA,1.65,17702,sess_383973
2009-12-10 12:58:00,view,21464,clothing,BrandD,4.25,15912,sess_535539
2009-12-10 13:26:00,cart,21464,clothing,BrandD,4.25,15912,sess_535539
2010-11-01 13:56:00,view,21812,home,BrandB,4.95,18127,sess_194428
2010-11-01 14:21:00,cart,21812,home,BrandB,4.95,18127,sess_194428
2010-11-01 14:29:00,purchase,21812,home,BrandB,4.95,18127,sess_194428
2011-07-18 11:55:00,view,21470,home,BrandA,3.75,12744,sess_485810
2010-12-05 13:00:00,view,22364,home,BrandD,2.95,15880,sess_267038
2010-12-05 13:06:00,cart,22364,home,BrandD,2.95,15880,sess_267038
2011-08-16 15:22:00,view,23207,home,BrandB,1.65,17682,sess_299303
2010-10-19 14:13:00,view,22890,sport,BrandD,9.95,13931,sess_770392
2010-09-27 12:50:00,view,22952,sport,BrandB,0.55,17081,sess_583639
2011-03-18 11:13:00,view,22701,beauty,BrandE,2.95,14701,sess_307323
2010-05-09 14:35:00,view,22433,beauty,BrandE,1.95,13425,sess_255668
2009-12-11 16:46:00,view,82482,beauty,BrandC,2.55,15856,sess_891548
2009-12-11 17:08:00,cart,82482,beauty,BrandC,2.55,15856,sess_891548
2011-02-21 17:35:00,view,21736,beauty,BrandA,2.1,16441,sess_542657
2010-09-30 17:47:00,view,21166,beauty,BrandE,1.95,16907,sess_763823
2010-09-30 18:02:00,cart,21166,beauty,BrandE,1.95,16907,sess_763823
2010-01-24 10:54:00,view,21355,sport,BrandB,1.25,13693,sess_415386
2010-01-24 11:04:00,cart,21355,sport,BrandB,1.25,13693,sess_415386
2010-10-27 11:45:00,view,21892,beauty,BrandE,1.25,17473,sess_569706
2010-11-07 12:28:00,view,22952,beauty,BrandE,0.55,17372,sess_605487
2011-10-06 13:42:00,view,23202,home,BrandA,2.08,13422,sess_837445
2011-10-06 14:11:00,cart,23202,home,BrandA,2.08,13422,sess_837445
2010-03-12 13:07:00,view,85086A,sport,BrandA,0.85,14824,sess_791437
2010-10-17 12:34:00,view,35832,home,BrandE,2.95,14850,sess_560741
2010-10-17 13:03:00,cart,35832,home,BrandE,2.95,14850,sess_560741
2010-10-17 13:16:00,purchase,35832,home,BrandE,2.95,14850,sess_560741
2011-09-05 12:00:00,view,84926E,home,BrandA,0.29,14159,sess_860626
2011-08-19 12:20:00,view,47348A,clothing,BrandD,0.39,16638,sess_388601
2010-03-07 15:25:00,view,22135,clothing,BrandB,0.42,12668,sess_852424
